#source,#target,#rating,#timestamp
56,114,1,2011-04-05 14:11:18
149,80,5,2011-04-05 15:09:32
1,245,1,2011-04-05 15:39:38
241,80,3,2011-04-05 17:47:27
35,246,1,2011-04-05 18:16:50
246,35,1,2011-04-05 18:23:06
1,247,1,2011-04-05 22:49:37
247,1,1,2011-04-05 22:52:15
80,241,3,2011-04-05 23:00:39
80,64,1,2011-04-05 23:02:06
80,204,1,2011-04-05 23:02:30
80,149,5,2011-04-05 23:03:01
80,81,8,2011-04-05 23:04:12
228,60,2,2011-04-06 02:06:13
72,21,1,2011-04-06 06:05:57
35,248,2,2011-04-06 09:37:18
248,35,2,2011-04-06 09:38:32
244,245,2,2011-04-06 13:30:57
245,244,2,2011-04-06 13:37:16
245,250,1,2011-04-06 15:32:15
250,245,1,2011-04-06 15:32:39
60,251,1,2011-04-06 16:34:00
60,250,3,2011-04-06 16:44:05
250,60,3,2011-04-06 16:45:21
7,175,2,2011-04-06 17:55:11
166,206,1,2011-04-06 19:15:49
206,166,1,2011-04-06 19:17:27
60,244,4,2011-04-06 20:23:20
166,158,1,2011-04-06 23:27:53
215,249,1,2011-04-07 00:35:05
249,215,1,2011-04-07 00:37:46
60,243,5,2011-04-07 19:15:07
243,60,6,2011-04-07 19:17:15
60,252,1,2011-04-07 19:22:34
252,60,1,2011-04-07 19:23:07
253,95,1,2011-04-07 21:48:54
143,7,5,2011-04-08 04:25:03
7,143,4,2011-04-08 04:25:54
1,234,1,2011-04-08 04:41:19
234,1,1,2011-04-08 04:45:28
251,245,1,2011-04-08 07:07:42
245,251,1,2011-04-08 07:08:12
60,88,2,2011-04-08 16:02:19
88,60,4,2011-04-08 16:18:35
88,104,3,2011-04-08 16:22:41
104,88,3,2011-04-08 18:33:29
60,255,1,2011-04-08 18:59:19
255,60,1,2011-04-08 19:05:47
29,251,2,2011-04-08 19:21:46
166,7,3,2011-04-08 19:21:53
251,29,2,2011-04-08 19:21:56
251,60,5,2011-04-08 19:47:20
251,1,5,2011-04-08 19:47:24
251,202,5,2011-04-08 19:47:36
1,251,2,2011-04-08 19:49:33
164,163,1,2011-04-08 20:01:45
206,256,1,2011-04-08 20:59:53
256,206,1,2011-04-08 21:00:10
60,257,10,2011-04-08 21:04:28
6,258,1,2011-04-09 04:17:53
258,6,1,2011-04-09 04:21:11
64,219,1,2011-04-09 04:30:06
258,259,1,2011-04-09 07:14:37
259,258,2,2011-04-09 07:44:58
1,260,1,2011-04-10 15:30:30
7,260,4,2011-04-10 15:35:55
1,261,1,2011-04-10 16:38:19
261,1,1,2011-04-10 17:00:56
202,158,1,2011-04-11 00:40:53
256,153,1,2011-04-11 04:11:26
202,240,2,2011-04-11 04:42:59
240,202,2,2011-04-11 04:43:19
244,113,1,2011-04-11 14:01:18
244,114,1,2011-04-11 15:06:43
207,262,1,2011-04-11 17:44:25
262,207,1,2011-04-11 17:45:28
23,263,2,2011-04-11 23:50:07
60,264,4,2011-04-12 14:04:19
60,265,4,2011-04-12 14:15:03
265,60,4,2011-04-12 14:30:15
149,266,1,2011-04-12 20:17:25
266,149,1,2011-04-12 20:17:45
35,267,1,2011-04-12 20:19:44
267,35,1,2011-04-12 20:19:54
202,141,1,2011-04-12 20:46:46
141,202,1,2011-04-12 20:47:17
6,268,3,2011-04-12 22:51:48
266,60,5,2011-04-12 22:52:48
229,215,1,2011-04-12 23:56:57
215,229,1,2011-04-12 23:56:59
141,41,1,2011-04-13 01:44:53
242,141,1,2011-04-13 01:46:01
141,242,1,2011-04-13 01:46:25
215,221,2,2011-04-13 01:56:34
268,6,3,2011-04-13 01:58:09
221,215,2,2011-04-13 02:15:15
221,269,1,2011-04-13 02:15:23
269,221,1,2011-04-13 02:19:04
269,3,1,2011-04-13 02:27:56
41,141,1,2011-04-13 03:44:49
60,269,1,2011-04-13 15:12:03
153,7,1,2011-04-13 16:54:31
249,167,1,2011-04-13 19:17:31
221,171,1,2011-04-13 20:13:36
1,109,1,2011-04-13 21:19:29
202,230,1,2011-04-14 00:20:32
171,221,1,2011-04-14 01:42:44
171,235,2,2011-04-14 02:13:40
235,171,1,2011-04-14 02:25:39
64,7,3,2011-04-14 03:10:31
177,1,4,2011-04-14 03:42:47
60,77,4,2011-04-14 14:21:27
149,25,10,2011-04-14 14:30:27
1,271,1,2011-04-14 17:08:44
271,1,1,2011-04-14 17:08:57
221,272,1,2011-04-14 20:58:26
272,221,1,2011-04-14 20:59:48
202,153,4,2011-04-14 21:45:43
60,261,2,2011-04-14 21:53:52
261,60,2,2011-04-14 21:56:16
60,273,2,2011-04-14 22:00:20
23,231,1,2011-04-14 22:32:02
7,243,4,2011-04-14 23:35:19
230,202,2,2011-04-15 00:03:52
144,78,5,2011-04-15 04:43:45
144,153,1,2011-04-15 04:44:12
269,7,1,2011-04-15 05:25:51
7,269,1,2011-04-15 05:32:12
1,274,1,2011-04-15 05:59:49
274,1,1,2011-04-15 06:00:00
141,1,2,2011-04-15 15:24:51
1,141,1,2011-04-15 15:31:03
141,273,1,2011-04-15 15:34:20
141,275,1,2011-04-15 15:35:16
60,276,3,2011-04-15 15:51:03
276,60,3,2011-04-15 15:52:07
141,256,1,2011-04-15 15:56:56
270,277,1,2011-04-15 16:10:00
256,141,1,2011-04-15 16:32:57
277,270,1,2011-04-15 17:18:29
202,127,1,2011-04-15 17:27:34
167,249,1,2011-04-15 19:32:29
275,141,1,2011-04-15 21:27:35
221,202,4,2011-04-15 21:54:22
202,221,4,2011-04-15 21:56:53
221,64,1,2011-04-15 22:25:49
206,221,1,2011-04-16 01:24:30
221,206,1,2011-04-16 01:52:54
273,60,3,2011-04-16 02:17:30
60,279,2,2011-04-16 03:14:00
219,64,5,2011-04-16 03:14:32
219,109,1,2011-04-16 03:15:31
219,21,5,2011-04-16 03:20:30
279,60,8,2011-04-16 03:25:31
202,278,3,2011-04-16 04:35:20
278,202,3,2011-04-16 04:36:26
206,29,1,2011-04-16 05:44:10
29,206,1,2011-04-16 05:44:35
280,281,1,2011-04-16 05:54:17
206,282,1,2011-04-16 05:54:45
242,274,1,2011-04-16 06:00:33
282,206,1,2011-04-16 06:01:03
283,284,10,2011-04-16 12:57:39
7,240,2,2011-04-16 16:07:05
7,285,1,2011-04-16 18:20:23
202,286,1,2011-04-16 18:20:44
286,202,1,2011-04-16 18:21:21
256,287,1,2011-04-16 21:46:11
287,256,1,2011-04-16 21:56:47
202,288,1,2011-04-16 23:09:44
288,202,1,2011-04-16 23:13:31
257,265,4,2011-04-17 06:20:07
257,242,5,2011-04-17 06:20:10
257,104,5,2011-04-17 06:20:13
257,60,5,2011-04-17 06:20:21
202,134,2,2011-04-17 06:25:42
134,202,1,2011-04-17 06:47:06
37,219,2,2011-04-17 15:54:25
219,37,2,2011-04-17 15:54:37
290,215,1,2011-04-17 18:23:02
215,290,1,2011-04-17 18:23:41
284,283,10,2011-04-17 18:24:26
245,291,1,2011-04-17 18:53:18
291,245,1,2011-04-17 18:53:42
292,202,1,2011-04-17 21:40:03
217,149,1,2011-04-17 22:41:24
149,217,1,2011-04-17 22:43:31
224,257,4,2011-04-17 22:52:10
224,60,5,2011-04-17 22:53:38
224,144,1,2011-04-17 23:01:12
144,224,1,2011-04-17 23:05:06
224,171,1,2011-04-17 23:39:13
171,224,1,2011-04-17 23:43:44
135,293,1,2011-04-17 23:59:43
21,60,5,2011-04-18 00:17:06
199,104,1,2011-04-18 01:40:59
7,294,1,2011-04-18 03:57:34
294,7,1,2011-04-18 04:02:02
293,204,1,2011-04-18 07:55:01
204,293,1,2011-04-18 07:56:38
231,28,1,2011-04-18 08:16:26
274,295,2,2011-04-18 08:28:00
295,274,2,2011-04-18 08:34:08
202,292,1,2011-04-18 10:13:33
249,64,1,2011-04-18 14:14:06
230,101,2,2011-04-18 19:14:00
1,296,1,2011-04-18 21:17:41
64,249,1,2011-04-18 23:21:26
229,297,1,2011-04-18 23:21:38
297,229,1,2011-04-18 23:21:45
4,282,2,2011-04-19 01:08:32
282,4,2,2011-04-19 01:17:19
298,299,1,2011-04-19 05:47:51
299,298,1,2011-04-19 05:48:28
257,29,5,2011-04-19 07:23:07
271,202,1,2011-04-19 09:29:37
202,271,1,2011-04-19 09:29:47
272,7,2,2011-04-19 22:18:54
7,272,2,2011-04-19 22:19:10
37,301,1,2011-04-19 22:40:01
301,37,1,2011-04-19 22:40:05
60,299,2,2011-04-19 22:46:31
299,60,3,2011-04-19 22:48:47
29,302,1,2011-04-19 23:37:42
135,303,1,2011-04-19 23:48:13
303,135,1,2011-04-19 23:49:35
64,301,1,2011-04-19 23:54:53
301,64,1,2011-04-19 23:54:55
214,60,3,2011-04-19 23:56:11
29,304,1,2011-04-20 00:18:54
304,29,1,2011-04-20 00:22:48
7,254,1,2011-04-20 01:37:37
254,7,1,2011-04-20 01:38:14
17,254,1,2011-04-20 01:52:38
7,135,2,2011-04-20 03:19:27
284,21,1,2011-04-20 05:41:35
282,305,1,2011-04-20 06:16:36
305,282,1,2011-04-20 06:17:17
282,306,1,2011-04-20 06:49:33
306,282,1,2011-04-20 06:49:50
60,229,2,2011-04-20 22:35:20
229,60,2,2011-04-20 22:35:35
144,282,1,2011-04-20 23:39:11
282,144,1,2011-04-20 23:41:16
206,307,1,2011-04-21 00:15:10
39,308,2,2011-04-21 00:30:04
307,206,1,2011-04-21 01:11:26
1,180,1,2011-04-21 03:26:26
180,1,1,2011-04-21 03:26:44
235,20,1,2011-04-21 03:39:30
29,198,1,2011-04-21 04:20:02
198,29,1,2011-04-21 04:20:14
198,60,2,2011-04-21 04:30:08
29,274,2,2011-04-21 04:44:56
280,29,1,2011-04-21 04:45:03
274,29,2,2011-04-21 04:45:07
29,280,1,2011-04-21 04:45:08
202,206,3,2011-04-21 04:47:18
206,202,3,2011-04-21 04:47:28
274,204,1,2011-04-21 09:16:28
204,274,1,2011-04-21 09:17:00
204,186,2,2011-04-21 12:08:24
186,204,2,2011-04-21 12:10:33
7,266,2,2011-04-21 13:19:47
60,223,7,2011-04-21 14:39:58
257,279,4,2011-04-21 17:23:12
15,167,1,2011-04-21 20:07:12
167,15,1,2011-04-21 20:09:21
171,309,1,2011-04-21 20:11:13
309,171,1,2011-04-21 20:11:32
310,282,1,2011-04-21 22:23:01
257,274,5,2011-04-22 02:23:12
28,231,1,2011-04-22 04:51:26
202,204,2,2011-04-22 10:02:38
204,202,2,2011-04-22 10:05:27
21,308,6,2011-04-22 14:40:11
1,311,1,2011-04-22 15:29:19
311,1,1,2011-04-22 15:32:13
1,312,1,2011-04-22 15:35:11
312,1,1,2011-04-22 15:37:25
60,312,4,2011-04-22 15:58:17
312,60,2,2011-04-22 16:13:38
206,273,2,2011-04-22 19:11:26
273,206,2,2011-04-22 19:14:31
304,93,1,2011-04-23 03:59:27
93,304,1,2011-04-23 04:01:24
93,62,3,2011-04-23 04:07:30
312,221,1,2011-04-23 05:17:47
21,93,8,2011-04-23 06:42:05
93,21,8,2011-04-23 06:42:21
7,314,2,2011-04-23 07:40:57
257,314,4,2011-04-23 08:23:13
7,249,1,2011-04-23 10:05:19
314,257,4,2011-04-23 11:56:24
274,108,1,2011-04-23 12:17:32
254,17,2,2011-04-23 17:17:16
41,233,2,2011-04-23 18:30:04
45,313,1,2011-04-23 22:53:58
45,315,1,2011-04-24 01:11:08
60,202,3,2011-04-24 03:57:09
64,316,1,2011-04-24 04:09:21
316,64,1,2011-04-24 04:09:37
316,274,1,2011-04-24 04:10:42
64,317,1,2011-04-24 04:20:19
317,64,1,2011-04-24 04:23:19
45,318,1,2011-04-24 05:25:27
318,45,1,2011-04-24 05:26:02
319,284,1,2011-04-24 06:52:51
76,110,3,2011-04-24 06:52:52
257,275,4,2011-04-24 08:23:09
312,62,1,2011-04-24 10:27:41
62,312,1,2011-04-24 10:28:31
313,45,10,2011-04-24 11:21:22
284,319,1,2011-04-24 17:20:39
320,60,1,2011-04-24 19:31:30
240,7,4,2011-04-24 20:24:57
214,221,1,2011-04-24 21:29:55
221,214,1,2011-04-24 21:29:57
108,7,1,2011-04-24 22:18:04
7,108,1,2011-04-24 22:21:07
202,322,1,2011-04-24 22:37:53
322,202,1,2011-04-24 22:38:57
314,7,4,2011-04-24 22:48:40
249,323,1,2011-04-24 22:49:51
323,249,1,2011-04-24 22:51:18
215,324,1,2011-04-25 00:40:43
7,219,1,2011-04-25 00:46:10
219,7,2,2011-04-25 00:46:14
7,228,1,2011-04-25 00:47:09
228,7,1,2011-04-25 00:57:54
324,215,1,2011-04-25 01:08:49
62,304,1,2011-04-25 01:47:13
304,62,1,2011-04-25 01:47:33
62,325,1,2011-04-25 03:26:00
62,202,2,2011-04-25 03:29:48
202,62,4,2011-04-25 03:31:40
7,326,1,2011-04-25 03:38:13
326,7,1,2011-04-25 03:38:37
62,285,1,2011-04-25 03:52:40
285,62,1,2011-04-25 03:52:58
57,7,8,2011-04-25 04:24:12
321,274,2,2011-04-25 04:24:16
274,321,2,2011-04-25 04:25:02
274,327,1,2011-04-25 07:32:55
327,274,1,2011-04-25 07:33:47
29,328,1,2011-04-25 09:53:58
328,29,1,2011-04-25 09:59:23
322,329,1,2011-04-25 13:37:18
329,322,1,2011-04-25 13:44:14
199,219,1,2011-04-25 13:54:35
313,135,1,2011-04-25 14:00:39
321,202,3,2011-04-25 17:02:19
202,321,3,2011-04-25 17:02:48
239,28,1,2011-04-25 17:16:16
7,296,4,2011-04-25 18:08:34
257,334,3,2011-04-25 20:23:07
257,338,5,2011-04-25 20:23:12
321,345,1,2011-04-25 22:34:29
345,321,1,2011-04-25 22:35:11
345,346,1,2011-04-25 22:38:39
202,289,2,2011-04-25 23:00:22
289,202,2,2011-04-25 23:00:31
29,347,1,2011-04-25 23:09:04
29,186,1,2011-04-25 23:24:20
186,29,1,2011-04-25 23:37:30
296,7,5,2011-04-26 03:01:26
308,39,4,2011-04-26 03:53:49
308,21,3,2011-04-26 03:53:59
308,1,3,2011-04-26 03:59:38
214,202,1,2011-04-26 05:43:47
202,214,1,2011-04-26 05:52:28
101,315,-10,2011-04-26 07:36:30
257,268,6,2011-04-26 09:23:21
249,349,1,2011-04-26 12:49:38
349,249,5,2011-04-26 12:58:36
257,283,3,2011-04-26 14:23:13
340,60,6,2011-04-26 17:14:32
257,336,3,2011-04-26 17:23:11
35,251,1,2011-04-26 19:12:47
251,35,1,2011-04-26 19:14:03
239,219,1,2011-04-26 19:31:02
219,239,1,2011-04-26 19:35:51
266,350,2,2011-04-26 20:04:56
350,266,2,2011-04-26 20:04:59
7,4,4,2011-04-26 20:08:43
60,340,1,2011-04-26 21:38:17
60,21,1,2011-04-26 21:38:41
324,204,1,2011-04-26 23:10:28
346,345,1,2011-04-27 00:05:52
321,215,1,2011-04-27 00:28:57
215,321,1,2011-04-27 00:30:06
62,293,3,2011-04-27 03:44:42
293,62,3,2011-04-27 03:57:39
202,7,5,2011-04-27 04:50:12
202,251,2,2011-04-27 04:55:44
352,4,1,2011-04-27 04:57:40
7,202,4,2011-04-27 05:21:31
353,144,1,2011-04-27 05:48:51
144,353,1,2011-04-27 05:49:45
7,354,1,2011-04-27 10:34:00
354,7,1,2011-04-27 10:54:19
64,353,1,2011-04-27 12:48:33
141,285,1,2011-04-27 16:37:01
350,353,2,2011-04-27 18:00:07
353,350,2,2011-04-27 18:00:24
135,355,1,2011-04-27 19:27:43
355,135,1,2011-04-27 19:28:51
202,356,1,2011-04-27 20:45:12
356,202,1,2011-04-27 20:46:14
310,7,5,2011-04-27 21:00:48
41,357,2,2011-04-27 21:05:19
285,141,1,2011-04-27 21:37:09
324,202,1,2011-04-27 22:05:21
202,324,1,2011-04-27 22:06:00
304,1,1,2011-04-28 02:51:48
353,304,1,2011-04-28 06:19:42
304,353,1,2011-04-28 06:19:52
257,359,5,2011-04-28 06:23:25
257,21,5,2011-04-28 07:23:18
346,257,1,2011-04-28 08:38:13
204,324,1,2011-04-28 09:51:18
60,254,3,2011-04-28 14:48:38
339,60,3,2011-04-28 15:11:00
1,139,2,2011-04-28 15:24:47
139,202,1,2011-04-28 15:33:52
202,139,1,2011-04-28 15:34:29
139,1,2,2011-04-28 15:46:02
219,359,1,2011-04-28 16:20:16
359,257,3,2011-04-28 16:22:36
257,244,5,2011-04-28 16:23:16
359,60,3,2011-04-28 16:24:11
270,135,1,2011-04-28 16:55:54
135,270,1,2011-04-28 16:57:16
37,93,2,2011-04-28 18:00:58
285,360,3,2011-04-28 18:18:21
285,7,2,2011-04-28 19:00:32
7,134,3,2011-04-28 21:07:30
288,307,1,2011-04-28 23:25:13
202,4,7,2011-04-28 23:44:54
324,1,1,2011-04-28 23:48:10
1,324,1,2011-04-28 23:48:13
144,366,1,2011-04-29 01:24:27
249,367,1,2011-04-29 01:49:24
367,249,1,2011-04-29 02:10:50
7,368,1,2011-04-29 02:20:29
368,7,1,2011-04-29 02:25:28
254,60,3,2011-04-29 02:39:50
39,298,3,2011-04-29 04:12:57
298,39,3,2011-04-29 04:13:38
325,62,2,2011-04-29 04:14:04
358,7,3,2011-04-29 04:16:18
358,202,3,2011-04-29 04:16:36
202,358,3,2011-04-29 04:20:47
228,293,1,2011-04-29 04:59:36
249,62,1,2011-04-29 13:14:30
62,249,1,2011-04-29 13:14:46
356,370,1,2011-04-29 15:07:44
370,356,1,2011-04-29 15:12:42
249,371,1,2011-04-29 15:26:29
371,249,1,2011-04-29 15:31:23
356,1,1,2011-04-29 17:29:07
1,356,1,2011-04-29 17:29:19
372,257,5,2011-04-29 17:33:47
41,257,2,2011-04-29 18:27:10
372,41,1,2011-04-29 18:27:52
41,372,1,2011-04-29 18:30:56
293,296,5,2011-04-29 18:59:03
202,363,3,2011-04-29 19:11:16
363,202,4,2011-04-29 19:22:18
257,295,4,2011-04-29 20:23:32
41,265,1,2011-04-29 21:34:25
265,41,1,2011-04-29 21:36:11
7,142,3,2011-04-29 23:03:00
149,17,2,2011-04-30 01:25:54
17,149,2,2011-04-30 01:27:39
17,375,2,2011-04-30 02:04:26
17,7,4,2011-04-30 03:52:22
29,62,2,2011-04-30 04:26:13
62,29,1,2011-04-30 04:27:00
33,325,1,2011-04-30 05:42:46
325,33,1,2011-04-30 05:43:17
339,257,4,2011-04-30 06:49:10
202,377,1,2011-04-30 06:53:51
377,202,1,2011-04-30 06:59:00
33,202,1,2011-04-30 08:00:54
202,33,1,2011-04-30 08:01:10
41,201,1,2011-04-30 08:45:38
374,35,1,2011-04-30 11:31:40
257,284,4,2011-04-30 12:23:44
366,346,1,2011-04-30 14:29:34
346,366,1,2011-04-30 14:50:33
366,144,1,2011-04-30 15:03:09
215,378,1,2011-04-30 17:54:54
378,215,1,2011-04-30 17:55:20
322,379,1,2011-04-30 19:32:00
379,322,1,2011-04-30 19:33:24
372,380,1,2011-04-30 19:55:06
380,372,1,2011-04-30 19:55:34
6,219,4,2011-04-30 20:12:01
219,6,2,2011-04-30 20:12:16
219,375,2,2011-04-30 20:18:06
273,141,2,2011-04-30 21:26:20
285,60,1,2011-04-30 22:55:45
60,285,1,2011-04-30 22:58:15
360,285,3,2011-04-30 23:58:24
309,382,1,2011-05-01 01:37:22
382,309,1,2011-05-01 01:38:25
248,383,1,2011-05-01 02:24:40
383,248,1,2011-05-01 02:25:16
178,384,1,2011-05-01 03:25:45
384,178,1,2011-05-01 03:27:24
372,385,1,2011-05-01 04:27:06
385,372,1,2011-05-01 04:27:43
134,7,3,2011-05-01 06:23:09
386,348,1,2011-05-01 06:34:06
348,386,1,2011-05-01 06:34:28
353,386,1,2011-05-01 06:40:12
386,353,1,2011-05-01 06:40:36
386,387,1,2011-05-01 07:10:46
387,386,1,2011-05-01 07:14:11
383,339,1,2011-05-01 07:27:19
339,383,1,2011-05-01 07:27:56
148,388,1,2011-05-01 08:48:44
380,186,1,2011-05-01 12:20:39
186,380,1,2011-05-01 12:38:01
346,171,1,2011-05-01 14:57:12
143,380,1,2011-05-01 17:20:19
380,143,1,2011-05-01 17:20:34
134,389,1,2011-05-01 17:57:04
389,134,1,2011-05-01 17:57:09
134,390,1,2011-05-01 18:17:12
390,134,1,2011-05-01 18:17:20
390,391,1,2011-05-01 18:17:46
391,390,1,2011-05-01 18:19:24
257,392,5,2011-05-01 18:23:30
4,202,8,2011-05-01 18:39:36
4,125,2,2011-05-01 19:17:30
125,4,2,2011-05-01 19:18:30
330,7,10,2011-05-01 19:38:24
143,351,1,2011-05-01 19:39:43
351,143,1,2011-05-01 19:39:52
393,7,1,2011-05-01 20:13:12
393,342,1,2011-05-01 20:13:28
342,393,1,2011-05-01 20:16:14
7,393,1,2011-05-01 20:16:38
342,395,10,2011-05-01 20:18:33
266,233,2,2011-05-01 20:53:19
77,396,1,2011-05-01 20:57:49
396,77,1,2011-05-01 20:58:04
357,266,2,2011-05-01 20:59:44
249,393,1,2011-05-01 21:06:46
357,347,2,2011-05-01 21:15:47
393,249,1,2011-05-01 21:21:46
257,397,5,2011-05-01 21:23:33
77,20,3,2011-05-01 21:26:54
77,308,1,2011-05-01 21:29:02
7,159,1,2011-05-01 21:47:53
156,353,1,2011-05-01 22:09:46
353,156,1,2011-05-01 22:10:20
346,399,1,2011-05-01 22:12:27
4,19,6,2011-05-01 22:14:21
399,346,1,2011-05-01 22:15:43
347,202,1,2011-05-01 22:16:33
257,400,5,2011-05-01 22:23:15
400,257,5,2011-05-01 22:56:37
57,401,1,2011-05-01 23:13:08
401,57,1,2011-05-01 23:13:23
401,402,1,2011-05-01 23:13:38
171,346,2,2011-05-01 23:24:19
402,401,1,2011-05-01 23:24:19
393,387,2,2011-05-02 00:08:12
387,393,2,2011-05-02 00:09:44
393,347,1,2011-05-02 00:26:01
347,393,1,2011-05-02 00:26:21
80,403,1,2011-05-02 01:04:30
403,80,1,2011-05-02 01:09:27
288,404,1,2011-05-02 01:16:49
404,288,1,2011-05-02 01:18:52
215,288,1,2011-05-02 01:30:47
288,215,1,2011-05-02 01:30:48
401,230,2,2011-05-02 01:35:22
230,401,2,2011-05-02 01:39:29
347,405,1,2011-05-02 02:14:57
405,347,1,2011-05-02 02:15:22
345,7,1,2011-05-02 02:35:07
7,345,2,2011-05-02 02:36:44
235,348,1,2011-05-02 02:59:34
348,235,1,2011-05-02 02:59:42
235,406,1,2011-05-02 03:41:12
406,235,1,2011-05-02 03:41:27
64,407,1,2011-05-02 04:25:39
393,408,1,2011-05-02 04:35:40
408,393,2,2011-05-02 04:36:50
4,2,6,2011-05-02 05:18:46
155,7,5,2011-05-02 05:40:10
7,155,4,2011-05-02 05:42:10
198,230,5,2011-05-02 06:07:10
293,7,2,2011-05-02 06:17:34
353,409,1,2011-05-02 07:01:15
409,353,1,2011-05-02 07:01:21
410,198,2,2011-05-02 08:34:34
410,7,1,2011-05-02 08:35:18
410,320,3,2011-05-02 08:35:38
410,201,10,2011-05-02 08:38:03
312,409,1,2011-05-02 09:27:34
409,312,1,2011-05-02 09:27:36
198,330,3,2011-05-02 14:02:34
330,198,3,2011-05-02 14:12:34
198,411,1,2011-05-02 14:14:00
411,198,1,2011-05-02 14:15:50
257,177,4,2011-05-02 14:23:07
198,412,1,2011-05-02 14:23:10
412,198,1,2011-05-02 14:23:18
198,2,8,2011-05-02 14:39:21
2,198,5,2011-05-02 14:39:56
320,410,1,2011-05-02 15:47:20
298,412,3,2011-05-02 16:01:50
412,298,3,2011-05-02 16:02:30
257,414,4,2011-05-02 16:23:22
257,415,5,2011-05-02 16:23:38
414,60,5,2011-05-02 16:49:49
202,347,2,2011-05-02 16:58:48
1,51,1,2011-05-02 17:05:27
412,392,1,2011-05-02 17:47:32
1,384,1,2011-05-02 18:01:49
384,1,1,2011-05-02 18:01:51
392,412,1,2011-05-02 19:26:42
239,37,1,2011-05-02 19:30:48
37,239,1,2011-05-02 19:51:33
7,418,2,2011-05-02 20:22:00
396,392,1,2011-05-02 20:22:27
418,7,2,2011-05-02 20:23:02
392,396,1,2011-05-02 20:23:03
1,399,1,2011-05-02 20:37:26
399,1,1,2011-05-02 20:37:46
418,104,2,2011-05-02 21:08:05
149,64,2,2011-05-02 21:10:16
104,418,2,2011-05-02 21:11:27
257,340,6,2011-05-02 22:23:27
236,152,1,2011-05-02 22:36:36
320,142,1,2011-05-02 22:39:15
142,320,1,2011-05-02 22:51:32
356,104,2,2011-05-02 22:59:12
104,356,3,2011-05-02 23:00:05
215,404,1,2011-05-03 00:01:09
404,215,1,2011-05-03 00:02:29
259,219,1,2011-05-03 00:42:45
219,259,1,2011-05-03 00:45:59
300,64,1,2011-05-03 01:07:52
64,300,1,2011-05-03 01:12:16
270,421,1,2011-05-03 01:21:08
421,270,1,2011-05-03 01:24:38
405,423,1,2011-05-03 02:07:22
423,405,1,2011-05-03 02:07:30
257,372,6,2011-05-03 02:23:15
333,257,4,2011-05-03 02:44:18
387,401,3,2011-05-03 03:20:18
401,387,3,2011-05-03 03:20:36
330,80,3,2011-05-03 03:21:05
80,330,3,2011-05-03 03:24:17
257,341,4,2011-05-03 04:23:37
104,427,3,2011-05-03 06:31:13
427,104,1,2011-05-03 06:33:00
353,202,3,2011-05-03 06:51:49
202,353,3,2011-05-03 06:52:15
144,7,1,2011-05-03 07:18:20
7,144,1,2011-05-03 07:18:26
350,347,3,2011-05-03 13:12:01
256,428,1,2011-05-03 13:49:01
428,256,1,2011-05-03 13:49:44
143,35,3,2011-05-03 13:53:20
283,428,1,2011-05-03 14:13:56
350,77,1,2011-05-03 14:15:11
77,256,1,2011-05-03 14:21:19
256,77,1,2011-05-03 14:21:35
428,283,1,2011-05-03 14:21:46
77,350,1,2011-05-03 14:21:50
7,429,1,2011-05-03 14:27:04
429,7,1,2011-05-03 14:27:29
77,125,1,2011-05-03 14:34:26
125,77,2,2011-05-03 14:35:17
256,402,1,2011-05-03 14:36:43
402,256,1,2011-05-03 14:36:54
371,35,2,2011-05-03 14:46:51
347,350,3,2011-05-03 14:49:08
257,332,3,2011-05-03 15:23:08
394,430,1,2011-05-03 15:32:00
257,339,4,2011-05-03 16:23:31
366,410,-10,2011-05-03 17:11:43
366,432,1,2011-05-03 17:20:51
432,410,-10,2011-05-03 17:20:59
423,421,1,2011-05-03 18:53:50
421,423,1,2011-05-03 18:54:02
239,15,2,2011-05-03 19:09:05
386,377,1,2011-05-03 20:07:21
383,423,1,2011-05-03 21:50:43
423,383,1,2011-05-03 21:54:08
423,387,1,2011-05-03 21:54:45
387,423,1,2011-05-03 21:55:16
270,7,4,2011-05-03 22:20:16
353,433,1,2011-05-03 22:56:44
433,353,2,2011-05-03 23:17:53
257,297,4,2011-05-03 23:23:14
215,434,1,2011-05-03 23:31:16
45,435,1,2011-05-03 23:55:55
435,45,1,2011-05-03 23:56:28
433,421,1,2011-05-03 23:56:36
421,433,2,2011-05-03 23:59:59
286,80,1,2011-05-04 00:04:14
80,286,1,2011-05-04 00:06:39
404,166,1,2011-05-04 00:28:10
166,404,1,2011-05-04 00:28:47
405,433,1,2011-05-04 00:44:49
433,405,1,2011-05-04 00:45:24
433,404,2,2011-05-04 00:51:31
404,433,2,2011-05-04 00:51:54
7,293,2,2011-05-04 01:15:36
7,410,-1,2011-05-04 01:58:28
257,322,4,2011-05-04 02:23:12
198,288,1,2011-05-04 02:38:50
178,181,2,2011-05-04 02:41:44
433,436,1,2011-05-04 02:44:52
436,433,1,2011-05-04 02:48:10
288,198,1,2011-05-04 02:50:49
181,178,2,2011-05-04 02:55:00
202,301,4,2011-05-04 03:39:15
430,394,1,2011-05-04 03:41:34
301,202,4,2011-05-04 03:49:10
393,203,1,2011-05-04 04:52:43
203,393,1,2011-05-04 04:53:36
301,437,1,2011-05-04 05:10:19
437,301,1,2011-05-04 05:10:44
1,438,1,2011-05-04 05:48:24
438,1,1,2011-05-04 05:51:03
434,215,1,2011-05-04 06:33:44
