Id,Label,timeset,pageranks,modularity_class
4836,,,0.000051,18
4837,,,0.000071,0
4838,,,0.00017,18
4839,,,0.000093,18
4840,,,0.000525,18
4842,,,0.000054,18
4843,,,0.000051,10
4844,,,0.000209,18
4845,,,0.00005,18
4846,,,0.000056,18
4847,,,0.000082,11
4848,,,0.000055,18
4849,,,0.000061,11
4851,,,0.000152,18
4852,,,0.000229,0
4853,,,0.000058,11
4854,,,0.000052,0
4855,,,0.00007,12
4850,,,0.000106,18
4856,,,0.000055,18
4841,,,0.000173,18
4857,,,0.000164,13
4858,,,0.000164,11
4859,,,0.000085,18
4861,,,0.000101,18
4862,,,0.000141,18
4863,,,0.000052,18
4615,,,0.000083,18
4864,,,0.000052,0
4865,,,0.000052,0
4866,,,0.000071,10
4868,,,0.00005,11
4869,,,0.000078,18
4870,,,0.000198,13
4871,,,0.000086,13
4872,,,0.000059,18
4873,,,0.00005,18
4867,,,0.000589,18
4875,,,0.000606,18
4876,,,0.000045,12
4877,,,0.000052,0
4878,,,0.000052,0
4822,,,0.000052,0
4874,,,0.000045,18
4879,,,0.000088,18
4880,,,0.000076,18
4881,,,0.000072,18
4882,,,0.000083,17
4883,,,0.000193,18
4884,,,0.000436,18
4885,,,0.000035,18
4815,,,0.000043,17
4886,,,0.000111,18
4887,,,0.000065,17
4890,,,0.000397,18
4891,,,0.000046,17
4892,,,0.000064,12
4893,,,0.000332,18
4894,,,0.000056,18
4895,,,0.000052,0
4896,,,0.000054,12
4897,,,0.000157,12
4898,,,0.000244,18
4899,,,0.000251,17
4900,,,0.000051,17
4901,,,0.000054,18
4888,,,0.000053,17
2003,,,0.00005,11
4902,,,0.000053,10
4903,,,0.000055,18
4904,,,0.000067,12
4905,,,0.000045,18
4906,,,0.000056,12
4907,,,0.000185,18
4908,,,0.000058,12
4909,,,0.000043,17
4910,,,0.000043,17
4911,,,0.000043,17
4912,,,0.000043,17
4913,,,0.000043,17
4914,,,0.000043,17
4915,,,0.000096,18
4916,,,0.00008,18
4917,,,0.000047,17
4918,,,0.000089,18
4919,,,0.000095,18
4920,,,0.000058,12
4921,,,0.00044,4
4922,,,0.000143,4
4923,,,0.000051,10
4924,,,0.00008,18
4925,,,0.000591,17
4926,,,0.000075,13
4927,,,0.000054,12
4928,,,0.000056,18
4929,,,0.000046,12
4930,,,0.000059,12
4931,,,0.000062,12
4932,,,0.00007,12
4933,,,0.000067,12
4934,,,0.000061,12
4935,,,0.000055,12
4936,,,0.000042,12
4937,,,0.000238,18
4938,,,0.000078,12
4939,,,0.000051,10
4940,,,0.000081,18
4941,,,0.00005,18
4943,,,0.000071,17
4944,,,0.000047,17
4945,,,0.000104,18
4946,,,0.000057,4
4947,,,0.000039,12
4948,,,0.000039,12
4949,,,0.000045,12
4950,,,0.000039,12
4951,,,0.000039,12
4952,,,0.000047,12
4953,,,0.000039,12
4954,,,0.000039,12
4808,,,0.000039,12
4955,,,0.000054,12
4956,,,0.000039,12
4958,,,0.00005,12
4889,,,0.000052,0
4957,,,0.000051,12
4959,,,0.000039,12
4961,,,0.000055,18
4962,,,0.000067,12
4963,,,0.000071,18
4964,,,0.000051,10
4965,,,0.000299,17
4966,,,0.00008,17
4967,,,0.000113,17
4968,,,0.000071,17
4969,,,0.000118,4
4970,,,0.000113,18
4972,,,0.000052,0
4973,,,0.000052,0
4960,,,0.000052,13
4974,,,0.000079,12
4975,,,0.000053,6
4976,,,0.000039,12
4978,,,0.00005,18
4971,,,0.000051,18
4979,,,0.00006,18
4980,,,0.000206,18
4981,,,0.000093,18
4977,,,0.00012,17
4982,,,0.000114,18
4983,,,0.000242,18
4984,,,0.00006,18
4985,,,0.000059,10
4986,,,0.000178,18
4987,,,0.00011,13
4988,,,0.000486,17
4989,,,0.00005,18
4990,,,0.000073,11
4942,,,0.000128,18
4991,,,0.000162,17
4992,,,0.000053,18
4993,,,0.000095,12
4994,,,0.000062,12
4995,,,0.00009,12
4996,,,0.000103,18
4997,,,0.000088,12
4998,,,0.000043,17
4999,,,0.000041,12
5000,,,0.000047,13
5001,,,0.00005,11
5002,,,0.000039,12
5003,,,0.000068,12
5004,,,0.00005,12
5005,,,0.000087,4
5006,,,0.000046,17
5007,,,0.000086,18
5008,,,0.000051,10
5009,,,0.000102,0
5010,,,0.000062,12
5011,,,0.000056,12
5012,,,0.000054,13
5014,,,0.000093,13
5013,,,0.000591,18
5015,,,0.000181,17
5016,,,0.000181,17
5017,,,0.000047,17
5018,,,0.000052,0
5019,,,0.000052,0
5021,,,0.00012,18
5022,,,0.000044,11
5023,,,0.000054,12
5024,,,0.000052,0
5025,,,0.000463,18
3772,,,0.000166,18
5026,,,0.000041,12
5027,,,0.000245,18
5028,,,0.000342,18
5029,,,0.000238,18
5030,,,0.000091,10
5031,,,0.00007,18
5032,,,0.000075,18
5033,,,0.000069,18
5034,,,0.000062,18
5035,,,0.00005,18
5037,,,0.000112,17
5039,,,0.000091,17
5040,,,0.000051,10
5036,,,0.000084,18
5041,,,0.000137,18
5042,,,0.000047,17
5020,,,0.000052,0
5043,,,0.000052,0
5044,,,0.000094,18
5045,,,0.0001,0
5046,,,0.000137,18
5047,,,0.000058,13
5048,,,0.00004,4
5049,,,0.000075,18
5050,,,0.000051,10
5052,,,0.000071,18
5053,,,0.000049,10
5054,,,0.000075,18
5055,,,0.000054,18
5056,,,0.000102,18
5051,,,0.000045,18
5057,,,0.000054,13
5058,,,0.000041,12
5059,,,0.000206,18
5060,,,0.000123,18
5061,,,0.000058,13
5062,,,0.00005,11
5063,,,0.000057,11
5064,,,0.000143,18
5066,,,0.000081,17
5067,,,0.000436,17
5068,,,0.000436,17
5069,,,0.000436,17
5070,,,0.000436,17
5071,,,0.000421,17
5072,,,0.00036,17
5073,,,0.00009,18
5074,,,0.00007,6
5075,,,0.000085,12
5076,,,0.000085,18
5077,,,0.000043,17
5078,,,0.000095,0
5079,,,0.00014,18
5080,,,0.000211,17
5081,,,0.000058,17
5082,,,0.000043,17
5084,,,0.000041,12
5085,,,0.000062,12
5086,,,0.000206,18
5087,,,0.000052,18
5038,,,0.000052,18
5088,,,0.000072,18
5089,,,0.000055,18
5090,,,0.000052,0
5091,,,0.000052,0
5092,,,0.000055,18
5093,,,0.000083,0
5094,,,0.000072,10
5095,,,0.000052,0
5096,,,0.000225,11
5097,,,0.000065,18
5098,,,0.000053,10
5099,,,0.000049,13
4860,,,0.000307,4
5100,,,0.000053,4
5101,,,0.000124,18
5104,,,0.00006,4
5105,,,0.000061,18
5106,,,0.000043,17
5108,,,0.000043,17
5109,,,0.000043,17
5110,,,0.000043,17
5111,,,0.000043,17
5112,,,0.000043,17
5113,,,0.000043,17
5083,,,0.000043,17
5115,,,0.000133,18
5117,,,0.000053,18
5118,,,0.000058,18
5119,,,0.000082,18
5120,,,0.000069,18
5121,,,0.000087,18
5122,,,0.000062,12
5123,,,0.000073,11
5124,,,0.000053,18
5125,,,0.000078,6
5126,,,0.000048,6
5127,,,0.000048,6
5128,,,0.000052,18
5130,,,0.000063,18
5131,,,0.000052,0
5103,,,0.000142,18
5132,,,0.000081,11
5133,,,0.000055,12
5129,,,0.000148,17
5134,,,0.000052,0
5135,,,0.000052,0
5136,,,0.000052,0
5137,,,0.000052,0
5138,,,0.000076,18
5139,,,0.000137,18
5140,,,0.000052,0
5141,,,0.000085,18
5142,,,0.000085,18
5143,,,0.000086,18
5144,,,0.000077,11
5145,,,0.000053,18
5146,,,0.000186,18
5147,,,0.000056,17
5148,,,0.000043,17
5149,,,0.000068,11
5150,,,0.000058,11
5152,,,0.000047,17
5153,,,0.000053,17
5154,,,0.000043,17
5155,,,0.000078,18
5156,,,0.000071,0
5157,,,0.00021,4
5158,,,0.000047,17
5159,,,0.000068,17
5160,,,0.000056,17
5161,,,0.000056,17
5162,,,0.00005,18
5163,,,0.000055,0
5164,,,0.000055,17
5165,,,0.000062,12
5166,,,0.000043,17
5167,,,0.000043,17
5168,,,0.000043,17
5170,,,0.000043,17
5171,,,0.000043,17
5172,,,0.000043,17
5173,,,0.000043,17
5174,,,0.000043,17
5169,,,0.000043,17
5116,,,0.000043,17
5114,,,0.000043,17
5107,,,0.000043,17
5175,,,0.000143,18
5176,,,0.000043,17
5177,,,0.000043,17
5178,,,0.000054,18
5179,,,0.000038,17
5180,,,0.000057,4
5181,,,0.000043,17
5182,,,0.000043,17
5183,,,0.000043,18
5184,,,0.000054,10
5185,,,0.000059,17
5186,,,0.000286,18
5187,,,0.000051,10
5188,,,0.000051,10
5189,,,0.00008,17
5190,,,0.000043,17
5191,,,0.000043,17
5192,,,0.000124,18
5194,,,0.000059,18
5195,,,0.000182,17
5196,,,0.000043,17
5193,,,0.000182,17
5197,,,0.000135,17
5198,,,0.000125,17
5199,,,0.000075,17
5200,,,0.000101,17
5201,,,0.000089,17
5202,,,0.000089,17
5203,,,0.000089,17
5204,,,0.000082,17
5205,,,0.000068,17
5206,,,0.000075,17
5207,,,0.000061,12
5208,,,0.00005,18
5209,,,0.000043,17
5210,,,0.000043,17
5211,,,0.000052,0
5212,,,0.00013,17
5213,,,0.000124,17
5214,,,0.000056,12
5215,,,0.000572,17
5216,,,0.000544,17
5217,,,0.000186,18
5218,,,0.000073,6
5219,,,0.000055,17
5220,,,0.000052,0
5222,,,0.000043,17
5223,,,0.000043,17
5224,,,0.00015,12
5225,,,0.000043,17
5226,,,0.000082,18
5228,,,0.000315,18
5230,,,0.000043,17
5231,,,0.000177,18
5232,,,0.000043,17
5233,,,0.000043,17
5234,,,0.000045,18
5235,,,0.000058,17
5236,,,0.000069,0
5237,,,0.000183,17
5238,,,0.000051,17
5239,,,0.000226,17
5240,,,0.000152,17
5227,,,0.00133,18
5241,,,0.000052,18
5242,,,0.000163,18
5243,,,0.000052,17
5244,,,0.000067,18
5245,,,0.000091,18
5229,,,0.000052,0
5247,,,0.000052,0
5248,,,0.000052,0
5246,,,0.00007,18
5249,,,0.000132,18
5250,,,0.000074,18
5251,,,0.000524,18
5252,,,0.000055,12
5254,,,0.000055,18
5255,,,0.000305,18
5256,,,0.000052,0
5221,,,0.000053,6
5257,,,0.000067,18
5258,,,0.000054,12
5260,,,0.00007,4
5261,,,0.000067,0
5262,,,0.000043,17
5263,,,0.00005,13
5264,,,0.000054,12
5151,,,0.000062,12
5265,,,0.000052,0
5267,,,0.000079,18
5268,,,0.000053,18
5269,,,0.000161,12
5270,,,0.000052,17
5271,,,0.00006,0
5272,,,0.000049,18
5273,,,0.000043,17
5274,,,0.000052,0
5275,,,0.000077,13
5276,,,0.000043,17
5277,,,0.000043,17
5278,,,0.000058,12
5279,,,0.00005,18
5280,,,0.0002,17
5281,,,0.000043,17
5282,,,0.000053,6
5283,,,0.000052,12
5284,,,0.000051,18
5285,,,0.000061,17
5286,,,0.000206,18
5288,,,0.000058,17
5289,,,0.000043,17
5290,,,0.00006,18
5291,,,0.000043,17
5287,,,0.00012,0
5292,,,0.000053,6
5293,,,0.000052,18
5294,,,0.000143,18
5295,,,0.000043,17
5296,,,0.000184,18
5297,,,0.000081,18
5298,,,0.00011,17
5299,,,0.00008,17
5300,,,0.000046,17
5301,,,0.000043,17
5302,,,0.00006,18
5303,,,0.000043,17
5304,,,0.00005,18
5305,,,0.000068,11
5259,,,0.000171,18
5307,,,0.000055,18
5308,,,0.000055,18
5306,,,0.000046,17
5310,,,0.000093,18
5312,,,0.000353,17
5313,,,0.000043,17
5314,,,0.000043,17
5315,,,0.000067,10
5317,,,0.000111,4
5318,,,0.000104,4
5319,,,0.000043,17
5320,,,0.000043,17
5321,,,0.000052,11
5322,,,0.000046,17
5323,,,0.000043,17
5324,,,0.000043,17
5325,,,0.000043,17
5326,,,0.000043,17
5327,,,0.000043,17
5328,,,0.000043,17
5329,,,0.000043,17
5330,,,0.000043,17
5331,,,0.000043,17
5332,,,0.000043,17
5333,,,0.000043,17
5334,,,0.000043,17
5335,,,0.000043,17
5336,,,0.000047,17
5337,,,0.000043,17
5338,,,0.00006,17
5309,,,0.000075,18
5340,,,0.000043,17
5341,,,0.000043,17
5342,,,0.000043,17
5343,,,0.000043,17
5344,,,0.000059,17
5345,,,0.000213,18
5339,,,0.000095,0
5346,,,0.000066,6
5348,,,0.000051,10
5349,,,0.000043,17
5350,,,0.000043,17
5351,,,0.000052,0
5352,,,0.000079,17
5353,,,0.000198,18
5354,,,0.000043,17
5355,,,0.000049,18
5065,,,0.000263,4
5356,,,0.000061,0
5357,,,0.000043,17
5316,,,0.000788,18
5358,,,0.000067,17
5359,,,0.000519,12
5360,,,0.000288,12
5361,,,0.000043,17
5363,,,0.000464,17
5364,,,0.000078,17
5365,,,0.000051,18
5366,,,0.000086,18
5367,,,0.00025,11
5368,,,0.000092,18
5369,,,0.000043,17
5370,,,0.000078,17
5371,,,0.000078,17
5373,,,0.000052,17
5374,,,0.000052,17
5375,,,0.000052,17
5376,,,0.000052,17
5377,,,0.000052,17
5378,,,0.000052,17
5379,,,0.000052,17
5380,,,0.000052,17
5381,,,0.000052,17
5382,,,0.000052,17
5372,,,0.000053,18
5383,,,0.000091,17
5384,,,0.000173,12
5385,,,0.000043,17
5388,,,0.000043,17
5386,,,0.000043,17
5387,,,0.000043,17
5389,,,0.000043,17
5390,,,0.000282,12
5391,,,0.000043,17
5392,,,0.000043,17
5393,,,0.000051,10
5394,,,0.000052,17
5395,,,0.000052,17
5347,,,0.000046,17
5397,,,0.000112,18
5398,,,0.000112,18
5396,,,0.000082,18
5399,,,0.000035,4
5362,,,0.000046,17
5400,,,0.000043,17
5401,,,0.000043,17
5402,,,0.000043,17
5404,,,0.000076,12
5405,,,0.000043,17
5406,,,0.000043,17
5407,,,0.000043,17
5403,,,0.000502,18
5408,,,0.000323,18
5409,,,0.000046,17
5410,,,0.000054,18
5411,,,0.000172,18
5412,,,0.000052,0
5414,,,0.000123,18
5415,,,0.000223,18
5416,,,0.000098,18
5417,,,0.00005,11
5419,,,0.000061,18
5420,,,0.000123,18
5421,,,0.000156,11
5422,,,0.000073,18
5423,,,0.00006,18
5424,,,0.000046,11
5426,,,0.000046,17
5427,,,0.00007,14
5428,,,0.000117,4
5429,,,0.00009,4
5430,,,0.000043,17
5431,,,0.000043,17
5432,,,0.000132,18
5418,,,0.000055,4
5433,,,0.000063,0
5435,,,0.00006,18
5253,,,0.000055,18
5436,,,0.000043,17
5437,,,0.000052,18
5425,,,0.000046,17
5438,,,0.000079,12
5439,,,0.000118,17
5440,,,0.000129,4
5441,,,0.000091,12
5442,,,0.000077,18
5443,,,0.000219,18
5434,,,0.000061,18
5444,,,0.000061,18
5445,,,0.000046,17
5446,,,0.000077,18
5447,,,0.000053,12
5448,,,0.000141,18
5449,,,0.000373,18
5451,,,0.000051,18
5452,,,0.000055,18
5453,,,0.000049,12
5454,,,0.000061,12
5455,,,0.000047,17
5456,,,0.000077,11
5457,,,0.000176,18
5458,,,0.000175,14
5459,,,0.000046,17
5460,,,0.000109,17
5461,,,0.000044,11
5463,,,0.000046,17
5462,,,0.000046,17
5413,,,0.000357,17
5464,,,0.000051,17
5465,,,0.000083,18
5466,,,0.000113,18
5467,,,0.000043,17
5468,,,0.000052,0
5469,,,0.00005,18
5470,,,0.000052,18
5471,,,0.000543,17
5472,,,0.000795,18
5311,,,0.000044,17
5473,,,0.00012,17
5474,,,0.000052,0
5475,,,0.000052,0
5476,,,0.000234,18
5477,,,0.000062,17
5478,,,0.000092,17
5479,,,0.000213,17
5480,,,0.000147,18
5481,,,0.000138,18
5450,,,0.00012,4
5482,,,0.000277,4
5483,,,0.000097,17
5484,,,0.000109,17
5485,,,0.000065,4
5486,,,0.000047,12
5487,,,0.000047,4
5488,,,0.000072,17
5489,,,0.000074,17
5490,,,0.000065,17
5491,,,0.000051,17
5492,,,0.000122,0
5494,,,0.000055,18
5495,,,0.000061,17
4811,,,0.000052,10
5496,,,0.000048,4
5497,,,0.000055,18
5498,,,0.000052,4
5499,,,0.000043,4
5500,,,0.000052,13
5501,,,0.000201,11
5502,,,0.000052,0
5503,,,0.000052,0
5504,,,0.000083,18
5505,,,0.000096,11
5506,,,0.00027,4
5508,,,0.000417,4
5510,,,0.000154,4
5511,,,0.000047,4
5512,,,0.000075,17
5513,,,0.000059,4
5515,,,0.00006,4
5516,,,0.000075,4
5517,,,0.000057,18
5518,,,0.000057,18
5519,,,0.000047,4
5522,,,0.000116,18
5521,,,0.000178,17
5523,,,0.000149,18
5525,,,0.000252,4
5526,,,0.000053,4
5527,,,0.000075,4
5528,,,0.000089,4
5514,,,0.000053,17
5530,,,0.000061,12
5531,,,0.000096,18
5532,,,0.000074,10
5533,,,0.000073,17
5534,,,0.000059,4
5536,,,0.000073,18
5537,,,0.000052,0
5538,,,0.000052,0
5539,,,0.000109,17
5540,,,0.000055,4
5541,,,0.000294,18
5542,,,0.000048,4
5544,,,0.000532,17
5543,,,0.000084,18
5546,,,0.000044,11
5529,,,0.000551,18
5547,,,0.000052,18
5548,,,0.000055,18
5549,,,0.000111,17
5550,,,0.000089,18
5551,,,0.000113,4
5552,,,0.000055,17
5553,,,0.000307,18
5554,,,0.000175,18
5555,,,0.000062,18
5556,,,0.000194,18
5557,,,0.00004,4
5558,,,0.000064,18
5559,,,0.000043,4
5560,,,0.000058,18
5561,,,0.000043,4
5563,,,0.00005,11
5564,,,0.0001,18
5566,,,0.000052,0
5567,,,0.000052,0
5568,,,0.000069,0
5524,,,0.000147,18
5569,,,0.000169,18
5570,,,0.000093,18
5573,,,0.000049,17
5574,,,0.000102,18
5575,,,0.000052,10
5576,,,0.000115,18
5577,,,0.00012,4
5579,,,0.000052,0
5580,,,0.000053,18
5581,,,0.000089,0
5582,,,0.000074,10
5583,,,0.000082,18
5585,,,0.000042,0
5586,,,0.000042,0
5587,,,0.000042,0
5588,,,0.000042,0
5589,,,0.000042,0
5590,,,0.000164,18
5591,,,0.000329,18
5592,,,0.000052,0
5593,,,0.000048,4
5594,,,0.000075,4
5596,,,0.000339,18
5597,,,0.000057,18
5598,,,0.000072,18
5599,,,0.00005,18
5507,,,0.000105,4
5595,,,0.00005,18
5601,,,0.000045,4
5600,,,0.000052,0
5603,,,0.000051,17
5604,,,0.000047,4
5607,,,0.000051,10
5609,,,0.000152,18
5610,,,0.000133,18
5571,,,0.000074,4
5611,,,0.000117,11
5608,,,0.000125,18
5612,,,0.001312,18
5614,,,0.000119,18
5615,,,0.000051,17
5616,,,0.000065,17
5617,,,0.000047,4
5618,,,0.000106,17
5619,,,0.00018,17
5622,,,0.000072,18
5623,,,0.000218,4
5624,,,0.000056,4
5625,,,0.000095,18
5626,,,0.000059,4
5627,,,0.000052,18
5606,,,0.000253,4
5602,,,0.000173,4
5631,,,0.000324,18
5630,,,0.000052,18
5633,,,0.000064,17
5634,,,0.000066,4
5635,,,0.000468,18
5632,,,0.000096,18
5636,,,0.000083,17
5613,,,0.000156,4
5638,,,0.000056,17
5639,,,0.000046,17
5640,,,0.000056,17
5641,,,0.000045,17
5643,,,0.000073,4
5644,,,0.000046,4
5645,,,0.000043,4
5646,,,0.000061,17
5648,,,0.000066,12
5649,,,0.000241,17
5650,,,0.000071,14
5647,,,0.000179,17
5652,,,0.000052,0
5653,,,0.000052,0
5654,,,0.000143,4
5655,,,0.00013,4
5656,,,0.000064,18
5657,,,0.000064,18
5658,,,0.000134,17
5659,,,0.000066,17
5660,,,0.000052,18
5661,,,0.000121,4
5662,,,0.000043,4
5663,,,0.000081,18
5664,,,0.000052,10
5665,,,0.000173,18
5666,,,0.000109,18
5667,,,0.000111,18
5668,,,0.000081,18
5669,,,0.000081,18
5670,,,0.000049,17
5672,,,0.000054,18
5673,,,0.000052,18
5674,,,0.000073,18
5675,,,0.00004,4
5676,,,0.000061,4
5565,,,0.000174,18
5678,,,0.000052,18
5679,,,0.000058,17
5680,,,0.000063,17
5682,,,0.00005,18
5683,,,0.000054,17
5685,,,0.000057,18
5686,,,0.000057,11
5687,,,0.000058,18
5642,,,0.000057,18
5688,,,0.000134,4
5689,,,0.000138,18
5691,,,0.000286,18
5692,,,0.000052,18
5694,,,0.000057,18
5695,,,0.000043,4
5677,,,0.000079,4
5578,,,0.000297,4
5698,,,0.000047,4
5700,,,0.000046,0
5703,,,0.000052,0
5704,,,0.00013,18
5699,,,0.000057,18
5706,,,0.000046,4
5705,,,0.000044,4
5684,,,0.000046,11
5545,,,0.000047,4
5707,,,0.000091,17
5708,,,0.000048,10
5709,,,0.000066,17
5710,,,0.000051,10
5711,,,0.000063,0
5712,,,0.000479,18
5713,,,0.000047,4
5714,,,0.000057,18
5715,,,0.000083,18
5701,,,0.000053,6
5717,,,0.000035,0
5718,,,0.000065,10
5719,,,0.000093,17
5720,,,0.000043,4
5721,,,0.000047,4
5722,,,0.000056,13
5723,,,0.000058,18
5724,,,0.000057,18
5725,,,0.000057,18
5726,,,0.000075,17
5729,,,0.000565,17
5730,,,0.000187,17
5731,,,0.000187,17
5732,,,0.000187,17
5733,,,0.000067,17
5520,,,0.000047,4
5736,,,0.000059,18
5737,,,0.00005,18
5738,,,0.00009,18
5739,,,0.000035,4
5740,,,0.000052,18
5741,,,0.000043,4
5742,,,0.00005,18
5744,,,0.000058,18
5743,,,0.00007,17
5702,,,0.000052,0
5745,,,0.000043,4
5746,,,0.000075,13
5747,,,0.000046,4
5748,,,0.000053,13
5749,,,0.000084,4
5750,,,0.000058,17
5752,,,0.000047,4
5753,,,0.00007,18
5755,,,0.000052,0
5756,,,0.000052,0
5754,,,0.000066,4
5757,,,0.000043,4
5759,,,0.00021,18
5760,,,0.000085,4
5761,,,0.000071,18
5762,,,0.000101,4
5763,,,0.000124,4
5764,,,0.000086,4
5765,,,0.000062,18
5767,,,0.000057,18
5768,,,0.000043,4
5693,,,0.000075,18
5770,,,0.000047,4
5772,,,0.000045,10
5773,,,0.000052,18
5774,,,0.000049,12
5681,,,0.000049,12
5775,,,0.000527,12
5776,,,0.000049,11
5777,,,0.000097,18
5778,,,0.000046,17
5766,,,0.000047,18
5779,,,0.000061,12
5780,,,0.00005,4
5781,,,0.000068,18
5782,,,0.000045,10
5783,,,0.000058,17
5784,,,0.000067,4
5785,,,0.000054,17
5786,,,0.000043,17
5788,,,0.000071,4
5789,,,0.00004,17
5790,,,0.000045,10
5791,,,0.000089,18
5792,,,0.000052,0
5795,,,0.000046,17
5796,,,0.000052,12
5797,,,0.000053,18
5798,,,0.000058,17
5799,,,0.00016,4
5800,,,0.000153,17
5801,,,0.000262,18
5793,,,0.000052,0
5802,,,0.000049,17
5803,,,0.000076,17
5804,,,0.000067,18
5805,,,0.000056,4
5806,,,0.000132,4
5807,,,0.000077,14
5808,,,0.000043,4
5809,,,0.000043,4
5769,,,0.000047,4
5810,,,0.000053,18
5813,,,0.000053,18
5815,,,0.000052,0
5816,,,0.000052,0
5814,,,0.00005,4
5818,,,0.000045,4
5819,,,0.000047,4
5629,,,0.000073,4
5820,,,0.000067,18
5811,,,0.000102,4
5822,,,0.000069,4
5823,,,0.000047,4
5821,,,0.000044,4
5824,,,0.000053,4
5825,,,0.000158,18
5826,,,0.000055,17
5827,,,0.000201,18
5828,,,0.000069,4
5829,,,0.000046,17
5605,,,0.000078,0
5830,,,0.000043,4
5832,,,0.000052,0
5833,,,0.000055,4
5835,,,0.000051,18
5836,,,0.000067,4
5837,,,0.000066,17
5838,,,0.00005,18
5839,,,0.000077,4
5840,,,0.000092,4
5843,,,0.000052,0
5844,,,0.000055,4
5845,,,0.000148,18
5846,,,0.000079,4
5847,,,0.000079,4
5848,,,0.00006,18
5849,,,0.000071,0
5831,,,0.000128,0
5850,,,0.000071,18
5851,,,0.000054,12
5852,,,0.000102,12
5853,,,0.000052,18
5854,,,0.000069,0
5855,,,0.000052,0
5817,,,0.000047,4
5856,,,0.000052,18
5857,,,0.00005,11
5858,,,0.00005,11
5859,,,0.000112,4
5860,,,0.000061,12
5861,,,0.000051,18
5862,,,0.000067,4
5863,,,0.000046,17
5864,,,0.000047,17
5866,,,0.000054,18
5867,,,0.000052,0
5868,,,0.000052,0
5869,,,0.000064,17
5870,,,0.000047,17
5871,,,0.000052,11
5872,,,0.000052,11
5873,,,0.000052,11
5874,,,0.000052,11
5875,,,0.000052,11
5876,,,0.000079,4
5877,,,0.000044,11
5878,,,0.000052,0
5879,,,0.000052,13
5880,,,0.000043,18
5881,,,0.000109,18
5882,,,0.00006,13
5883,,,0.000043,13
5884,,,0.000067,4
5885,,,0.000052,0
5886,,,0.00006,0
5887,,,0.000043,18
5888,,,0.000058,18
5891,,,0.000052,0
5892,,,0.000052,0
5889,,,0.000046,17
5893,,,0.000052,18
5894,,,0.000052,0
5895,,,0.000052,13
5896,,,0.000112,4
5897,,,0.000052,0
5898,,,0.000043,18
5900,,,0.000091,14
5899,,,0.000069,17
5901,,,0.000043,18
5890,,,0.000052,0
5902,,,0.000066,18
5903,,,0.000064,17
5904,,,0.00005,18
5907,,,0.000043,12
5908,,,0.000043,12
5906,,,0.000043,12
5909,,,0.000043,12
5910,,,0.000043,12
5911,,,0.000056,18
5912,,,0.000051,17
5913,,,0.000052,10
5914,,,0.000049,11
5915,,,0.000045,4
5916,,,0.000049,17
5917,,,0.000125,18
5918,,,0.000051,18
5919,,,0.000052,0
5920,,,0.000066,0
5922,,,0.000052,18
5921,,,0.000228,18
5923,,,0.000052,18
5924,,,0.000052,0
5925,,,0.000066,11
5926,,,0.000052,0
5927,,,0.000052,0
5928,,,0.000137,18
5929,,,0.000053,4
5905,,,0.000046,17
5930,,,0.000051,17
5931,,,0.000052,0
5932,,,0.000052,0
5933,,,0.000052,0
5934,,,0.000052,0
5935,,,0.000061,14
5937,,,0.000043,18
5938,,,0.000047,17
5939,,,0.000084,0
5940,,,0.000052,18
5941,,,0.000052,18
5942,,,0.000083,14
5943,,,0.000165,14
5944,,,0.000048,4
5945,,,0.00007,18
5946,,,0.000046,17
5947,,,0.000096,17
5948,,,0.000071,0
5950,,,0.000154,14
5951,,,0.000133,14
5949,,,0.000239,14
5954,,,0.000079,14
5955,,,0.000096,14
5957,,,0.000052,18
5952,,,0.000049,14
5958,,,0.000083,14
5959,,,0.000076,14
5961,,,0.000055,18
5962,,,0.000049,14
5963,,,0.000047,17
5953,,,0.000052,0
5964,,,0.000052,0
5966,,,0.000052,18
5936,,,0.000054,18
5967,,,0.00005,18
5968,,,0.000047,17
3992,,,0.00008,17
5965,,,0.000111,18
5969,,,0.000187,18
5970,,,0.000088,18
5971,,,0.000058,18
5960,,,0.000051,18
5972,,,0.000052,10
5973,,,0.000052,10
5974,,,0.000055,4
5975,,,0.000043,18
5976,,,0.000043,18
5977,,,0.000043,18
5978,,,0.00009,12
5979,,,0.000052,0
5980,,,0.000052,0
5981,,,0.000052,0
5982,,,0.000101,18
5983,,,0.00019,18
5984,,,0.000052,10
5985,,,0.000053,18
5986,,,0.000043,18
5987,,,0.000051,10
5988,,,0.00005,18
5989,,,0.000052,18
5956,,,0.000081,18
5990,,,0.000038,17
5991,,,0.000052,18
5993,,,0.000052,0
5994,,,0.000049,14
5995,,,0.000052,0
5996,,,0.000076,14
5992,,,0.000052,0
5997,,,0.000052,0
5998,,,0.000052,0
5999,,,0.000049,17
6000,,,0.000035,19
6002,,,0.000065,19
6003,,,0.000047,4
6004,,,0.000052,0
6005,,,0.000052,0
